source,destination,weight,long_hosp,lat_hosp,long_racf,lat_racf
233,133,1,144.956057,-37.799269,144.820779,-37.753083
233,758,21,144.815846115986,-37.7594624,144.820779,-37.753083
506,396,3,144.9789509,-37.8448389,145.052732378461,-37.8084292
506,471,5,145.0585637,-37.7555989,145.052732378461,-37.8084292
506,82,2,145.045488,-37.755479,145.052732378461,-37.8084292
506,782,8,145.119799,-37.813761,145.052732378461,-37.8084292
506,442,4,145.033675,-37.8619388,145.052732378461,-37.8084292
506,441,1,145.119557,-37.814554,145.052732378461,-37.8084292
506,525,24,144.9940109,-37.8168201,145.052732378461,-37.8084292
506,466,1,145.1338638,-38.1536671,145.052732378461,-37.8084292
506,529,2,145.076853,-37.954662,145.052732378461,-37.8084292
506,661,1,145.2281658,-37.8486344,145.052732378461,-37.8084292
506,133,1,144.956057,-37.799269,145.052732378461,-37.8084292
506,188,2,144.947596,-37.778987,145.052732378461,-37.8084292
506,348,4,145.052732378461,-37.8084292,145.052732378461,-37.8084292
506,319,572,144.9744689,-37.8076887,145.052732378461,-37.8084292
506,208,1,144.9841621,-37.8117913,145.052732378461,-37.8084292
506,997,5,144.976056240715,-37.80778615,145.052732378461,-37.8084292
506,779,4,144.976646,-37.8086576,145.052732378461,-37.8084292
506,950,1,144.698951,-37.885669,145.052732378461,-37.8084292
301,396,14,144.9789509,-37.8448389,145.085593409103,-37.86453675
301,221,3,145.3151525,-37.9000695,145.085593409103,-37.86453675
301,782,89,145.119799,-37.813761,145.085593409103,-37.86453675
301,442,55,145.033675,-37.8619388,145.085593409103,-37.86453675
301,206,1,145.008873,-37.85412,145.085593409103,-37.86453675
301,742,2,145.220576,-37.977337,145.085593409103,-37.86453675
301,441,1,145.119557,-37.814554,145.085593409103,-37.86453675
301,525,6,144.9940109,-37.8168201,145.085593409103,-37.86453675
301,229,28,145.1223061,-37.9200807,145.085593409103,-37.86453675
301,661,3,145.2281658,-37.8486344,145.085593409103,-37.86453675
301,321,1,145.24932,-37.808333,145.085593409103,-37.86453675
301,319,3,144.9744689,-37.8076887,145.085593409103,-37.86453675
301,779,1,144.976646,-37.8086576,145.085593409103,-37.86453675
592,221,2,145.3151525,-37.9000695,145.249097,-37.802379
592,471,1,145.0585637,-37.7555989,145.249097,-37.802379
592,782,19,145.119799,-37.813761,145.249097,-37.802379
592,742,1,145.220576,-37.977337,145.249097,-37.802379
592,441,1,145.119557,-37.814554,145.249097,-37.802379
592,661,1,145.2281658,-37.8486344,145.249097,-37.802379
592,321,126,145.24932,-37.808333,145.249097,-37.802379
592,779,1,144.976646,-37.8086576,145.249097,-37.802379
882,396,82,144.9789509,-37.8448389,145.008,-37.927268
882,496,8,144.991182481468,-37.911664,145.008,-37.927268
882,442,49,145.033675,-37.8619388,145.008,-37.927268
882,492,2,145.016733,-37.8823815,145.008,-37.927268
882,525,7,144.9940109,-37.8168201,145.008,-37.927268
882,229,12,145.1223061,-37.9200807,145.008,-37.927268
882,661,1,145.2281658,-37.8486344,145.008,-37.927268
882,80,4,145.003343742385,-37.9426807,145.008,-37.927268
882,188,1,144.947596,-37.778987,145.008,-37.927268
882,420,83,145.0184922,-37.9613493,145.008,-37.927268
882,746,3,145.192029603238,-37.9663045,145.008,-37.927268
867,145,8,144.284141,-36.749253,143.555572,-35.339771
867,917,1,143.917072,-35.72441,143.555572,-35.339771
7,221,1,145.3151525,-37.9000695,145.1587995,-37.8697045
7,471,1,145.0585637,-37.7555989,145.1587995,-37.8697045
7,782,33,145.119799,-37.813761,145.1587995,-37.8697045
7,442,1,145.033675,-37.8619388,145.1587995,-37.8697045
7,742,3,145.220576,-37.977337,145.1587995,-37.8697045
7,457,3,145.1690911,-37.8362738,145.1587995,-37.8697045
7,229,13,145.1223061,-37.9200807,145.1587995,-37.8697045
7,661,9,145.2281658,-37.8486344,145.1587995,-37.8697045
7,321,3,145.24932,-37.808333,145.1587995,-37.8697045
7,1000,15,145.164381,-37.853991,145.1587995,-37.8697045
824,145,1,144.284141,-36.749253,145.407331,-36.357288
824,55,17,145.405657,-36.362111,145.407331,-36.357288
201,140,1,146.533757,-38.196566,145.954085,-38.022053
201,128,4,145.927329,-38.172445,145.954085,-38.022053
485,396,367,144.9789509,-37.8448389,145.015475,-37.884402
485,442,11,145.033675,-37.8619388,145.015475,-37.884402
485,894,1,145.346076,-38.042334,145.015475,-37.884402
485,492,160,145.016733,-37.8823815,145.015475,-37.884402
485,742,2,145.220576,-37.977337,145.015475,-37.884402
485,525,1,144.9940109,-37.8168201,145.015475,-37.884402
485,229,4,145.1223061,-37.9200807,145.015475,-37.884402
485,420,91,145.0184922,-37.9613493,145.015475,-37.884402
485,319,1,144.9744689,-37.8076887,145.015475,-37.884402
146,221,3,145.3151525,-37.9000695,145.240933910739,-37.80905615
146,782,23,145.119799,-37.813761,145.240933910739,-37.80905615
146,441,1,145.119557,-37.814554,145.240933910739,-37.80905615
146,661,9,145.2281658,-37.8486344,145.240933910739,-37.80905615
146,321,115,145.24932,-37.808333,145.240933910739,-37.80905615
146,759,1,145.0609462,-37.7558954,145.240933910739,-37.80905615
146,319,1,144.9744689,-37.8076887,145.240933910739,-37.80905615
146,779,1,144.976646,-37.8086576,145.240933910739,-37.80905615
311,782,2,145.119799,-37.813761,145.179707,-37.791954
311,759,1,145.0609462,-37.7558954,145.179707,-37.791954
135,306,15,144.88738,-37.792388,144.787647,-37.873812
135,319,1,144.9744689,-37.8076887,144.787647,-37.873812
135,758,4,144.815846115986,-37.7594624,144.787647,-37.873812
135,950,14,144.698951,-37.885669,144.787647,-37.873812
135,909,1,144.885874223357,-37.79319115,144.787647,-37.873812
135,147,1,144.89156,-37.862395,144.787647,-37.873812
845,587,1,144.365972,-38.151299,144.352073,-38.152132
845,184,31,144.357557168236,-38.15179795,144.352073,-38.152132
845,319,1,144.9744689,-37.8076887,144.352073,-38.152132
517,396,1,144.9789509,-37.8448389,145.069032633333,-37.826263
517,782,1,145.119799,-37.813761,145.069032633333,-37.826263
517,442,2,145.033675,-37.8619388,145.069032633333,-37.826263
517,525,3,144.9940109,-37.8168201,145.069032633333,-37.826263
517,391,1,145.212101,-37.93859,145.069032633333,-37.826263
517,319,1,144.9744689,-37.8076887,145.069032633333,-37.826263
783,396,30,144.9789509,-37.8448389,145.0287321,-37.9554361
783,496,1,144.991182481468,-37.911664,145.0287321,-37.9554361
783,442,6,145.033675,-37.8619388,145.0287321,-37.9554361
783,742,2,145.220576,-37.977337,145.0287321,-37.9554361
783,525,4,144.9940109,-37.8168201,145.0287321,-37.9554361
783,466,2,145.1338638,-38.1536671,145.0287321,-37.9554361
783,229,14,145.1223061,-37.9200807,145.0287321,-37.9554361
783,80,3,145.003343742385,-37.9426807,145.0287321,-37.9554361
783,740,1,145.1730469,-38.1506663,145.0287321,-37.9554361
783,420,61,145.0184922,-37.9613493,145.0287321,-37.9554361
221,471,3,145.0585637,-37.7555989,145.139789,-37.018613
221,525,1,144.9940109,-37.8168201,145.139789,-37.018613
221,55,3,145.405657,-36.362111,145.139789,-37.018613
221,133,1,144.956057,-37.799269,145.139789,-37.018613
221,188,1,144.947596,-37.778987,145.139789,-37.018613
221,879,44,145.1393266,-37.018726,145.139789,-37.018613
221,811,37,145.0149132,-37.6525206,145.139789,-37.018613
943,396,2,144.9789509,-37.8448389,144.984620269338,-37.808195
943,782,1,145.119799,-37.813761,144.984620269338,-37.808195
943,815,1,144.9515533,-37.7871148,144.984620269338,-37.808195
943,133,3,144.956057,-37.799269,144.984620269338,-37.808195
943,188,1,144.947596,-37.778987,144.984620269338,-37.808195
943,348,2,145.052732378461,-37.8084292,144.984620269338,-37.808195
943,319,99,144.9744689,-37.8076887,144.984620269338,-37.808195
943,779,1,144.976646,-37.8086576,144.984620269338,-37.808195
329,711,1,144.261495,-36.7624286,143.873078,-36.571906
329,145,145,144.284141,-36.749253,143.873078,-36.571906
329,474,1,143.727836,-36.111804,143.873078,-36.571906
329,46,1,144.2123435,-37.0519115,143.873078,-36.571906
329,925,1,143.7396713,-37.041100900000004,143.873078,-36.571906
329,17,7,144.2633801,-36.761159,143.873078,-36.571906
659,471,1,145.0585637,-37.7555989,145.4112591,-38.0057855
659,894,104,145.346076,-38.042334,145.4112591,-38.0057855
659,742,20,145.220576,-37.977337,145.4112591,-38.0057855
659,81,1,145.34499977697,-38.03447465,145.4112591,-38.0057855
659,229,8,145.1223061,-37.9200807,145.4112591,-38.0057855
659,32,1,145.345522,-38.034203,145.4112591,-38.0057855
28,396,1,144.9789509,-37.8448389,144.935619,-37.619916
28,471,15,145.0585637,-37.7555989,144.935619,-37.619916
28,495,3,144.913418,-37.683982,144.935619,-37.619916
28,306,3,144.88738,-37.792388,144.935619,-37.619916
28,241,2,144.9587474,-37.7546374,144.935619,-37.619916
28,731,3,145.061589,-37.691614,144.935619,-37.619916
28,160,1,144.9562153,-37.7999274,144.935619,-37.619916
28,133,5,144.956057,-37.799269,144.935619,-37.619916
28,188,14,144.947596,-37.778987,144.935619,-37.619916
28,319,10,144.9744689,-37.8076887,144.935619,-37.619916
28,997,1,144.976056240715,-37.80778615,144.935619,-37.619916
28,758,3,144.815846115986,-37.7594624,144.935619,-37.619916
28,811,505,145.0149132,-37.6525206,144.935619,-37.619916
28,779,3,144.976646,-37.8086576,144.935619,-37.619916
76,439,188,147.608442,-37.831219,147.721777,-37.906314
76,752,1,147.08139,-38.10892,147.721777,-37.906314
76,140,19,146.533757,-38.196566,147.721777,-37.906314
866,321,3,145.24932,-37.808333,145.2732502,-37.8508732
218,396,4,144.9789509,-37.8448389,145.054613,-37.976701
218,442,1,145.033675,-37.8619388,145.054613,-37.976701
218,742,2,145.220576,-37.977337,145.054613,-37.976701
218,229,10,145.1223061,-37.9200807,145.054613,-37.976701
218,420,20,145.0184922,-37.9613493,145.054613,-37.976701
877,471,35,145.0585637,-37.7555989,145.027173,-37.635172
877,782,1,145.119799,-37.813761,145.027173,-37.635172
877,731,2,145.061589,-37.691614,145.027173,-37.635172
877,133,1,144.956057,-37.799269,145.027173,-37.635172
877,319,5,144.9744689,-37.8076887,145.027173,-37.635172
877,758,2,144.815846115986,-37.7594624,145.027173,-37.635172
877,811,352,145.0149132,-37.6525206,145.027173,-37.635172
877,779,1,144.976646,-37.8086576,145.027173,-37.635172
887,396,1,144.9789509,-37.8448389,144.807895,-37.779275
887,495,1,144.913418,-37.683982,144.807895,-37.779275
887,306,60,144.88738,-37.792388,144.807895,-37.779275
887,860,1,145.0596757,-37.6982468,144.807895,-37.779275
887,133,1,144.956057,-37.799269,144.807895,-37.779275
887,188,3,144.947596,-37.778987,144.807895,-37.779275
887,319,4,144.9744689,-37.8076887,144.807895,-37.779275
887,758,83,144.815846115986,-37.7594624,144.807895,-37.779275
887,909,1,144.885874223357,-37.79319115,144.807895,-37.779275
741,242,1,146.721527946763,-36.5573633,146.72753,-36.55459
750,396,1,144.9789509,-37.8448389,145.92713,-38.174364
750,466,1,145.1338638,-38.1536671,145.92713,-38.174364
750,229,1,145.1223061,-37.9200807,145.92713,-38.174364
750,140,3,146.533757,-38.196566,145.92713,-38.174364
750,32,6,145.345522,-38.034203,145.92713,-38.174364
750,128,333,145.927329,-38.172445,145.92713,-38.174364
729,141,101,142.4777231,-38.3750107,142.810845,-38.079223
729,277,3,143.137817,-38.236754,142.810845,-38.079223
729,184,2,144.357557168236,-38.15179795,142.810845,-38.079223
729,695,4,142.479167390323,-38.3714579,142.810845,-38.079223
729,588,15,142.902183,-38.24061,142.810845,-38.079223
381,466,57,145.1338638,-38.1536671,145.193555,-38.263925
381,229,1,145.1223061,-37.9200807,145.193555,-38.263925
381,740,7,145.1730469,-38.1506663,145.193555,-38.263925
381,960,3,144.885347,-38.3614811,145.193555,-38.263925
880,471,3,145.0585637,-37.7555989,145.1164218,-37.509557
880,782,1,145.119799,-37.813761,145.1164218,-37.509557
880,495,1,144.913418,-37.683982,145.1164218,-37.509557
880,241,1,144.9587474,-37.7546374,145.1164218,-37.509557
880,188,2,144.947596,-37.778987,145.1164218,-37.509557
880,811,21,145.0149132,-37.6525206,145.1164218,-37.509557
880,556,1,145.060913351489,-37.754818,145.1164218,-37.509557
662,55,40,145.405657,-36.362111,145.351525,-36.387403
662,483,2,145.410922367491,-36.35913925,145.351525,-36.387403
985,221,1,145.3151525,-37.9000695,145.305866,-38.041215
985,442,1,145.033675,-37.8619388,145.305866,-38.041215
985,278,1,145.013082,-37.897105,145.305866,-38.041215
985,894,376,145.346076,-38.042334,145.305866,-38.041215
985,742,174,145.220576,-37.977337,145.305866,-38.041215
985,441,1,145.119557,-37.814554,145.305866,-38.041215
985,466,1,145.1338638,-38.1536671,145.305866,-38.041215
985,229,27,145.1223061,-37.9200807,145.305866,-38.041215
985,321,1,145.24932,-37.808333,145.305866,-38.041215
985,506,11,145.062994,-37.921492,145.305866,-38.041215
985,391,1,145.212101,-37.93859,145.305866,-38.041215
985,740,5,145.1730469,-38.1506663,145.305866,-38.041215
985,160,1,144.9562153,-37.7999274,145.305866,-38.041215
985,746,1,145.192029603238,-37.9663045,145.305866,-38.041215
985,32,5,145.345522,-38.034203,145.305866,-38.041215
481,285,219,143.8476414,-37.5597424,143.82303,-37.536245
481,529,1,145.076853,-37.954662,143.82303,-37.536245
481,286,33,143.846182217642,-37.55761185,143.82303,-37.536245
181,870,1,143.832191461499,-37.54090795,143.80916961895,-37.5915698
181,285,440,143.8476414,-37.5597424,143.80916961895,-37.5915698
181,286,187,143.846182217642,-37.55761185,143.80916961895,-37.5915698
760,471,13,145.0585637,-37.7555989,145.159765,-37.799049
760,782,235,145.119799,-37.813761,145.159765,-37.799049
760,278,1,145.013082,-37.897105,145.159765,-37.799049
760,441,5,145.119557,-37.814554,145.159765,-37.799049
760,525,9,144.9940109,-37.8168201,145.159765,-37.799049
760,229,1,145.1223061,-37.9200807,145.159765,-37.799049
760,661,6,145.2281658,-37.8486344,145.159765,-37.799049
760,321,12,145.24932,-37.808333,145.159765,-37.799049
760,110,3,145.194748218057,-37.81030805,145.159765,-37.799049
760,731,1,145.061589,-37.691614,145.159765,-37.799049
760,1000,1,145.164381,-37.853991,145.159765,-37.799049
760,188,2,144.947596,-37.778987,145.159765,-37.799049
760,319,4,144.9744689,-37.8076887,145.159765,-37.799049
760,779,1,144.976646,-37.8086576,145.159765,-37.799049
760,212,1,145.119504942929,-37.81774695,145.159765,-37.799049
760,599,1,145.2250232,-37.8483563,145.159765,-37.799049
244,311,1,143.582875,-38.340956,142.226093,-38.383438
244,141,10,142.4777231,-38.3750107,142.226093,-38.383438
287,396,1,144.9789509,-37.8448389,144.875576657755,-37.77757405
287,471,3,145.0585637,-37.7555989,144.875576657755,-37.77757405
287,144,1,144.971707,-37.756482,144.875576657755,-37.77757405
287,525,3,144.9940109,-37.8168201,144.875576657755,-37.77757405
287,306,313,144.88738,-37.792388,144.875576657755,-37.77757405
287,815,1,144.9515533,-37.7871148,144.875576657755,-37.77757405
287,241,6,144.9587474,-37.7546374,144.875576657755,-37.77757405
287,500,3,144.95710847477,-37.7982862,144.875576657755,-37.77757405
287,133,11,144.956057,-37.799269,144.875576657755,-37.77757405
287,188,16,144.947596,-37.778987,144.875576657755,-37.77757405
287,319,7,144.9744689,-37.8076887,144.875576657755,-37.77757405
287,758,57,144.815846115986,-37.7594624,144.875576657755,-37.77757405
287,811,1,145.0149132,-37.6525206,144.875576657755,-37.77757405
287,779,1,144.976646,-37.8086576,144.875576657755,-37.77757405
287,950,3,144.698951,-37.885669,144.875576657755,-37.77757405
287,909,6,144.885874223357,-37.79319115,144.875576657755,-37.77757405
780,184,3,144.357557168236,-38.15179795,144.387399,-38.177631
549,221,3,145.3151525,-37.9000695,145.263887,-37.856123
549,321,2,145.24932,-37.808333,145.263887,-37.856123
504,396,1,144.9789509,-37.8448389,144.687212,-37.857696
504,950,24,144.698951,-37.885669,144.687212,-37.857696
504,147,1,144.89156,-37.862395,144.687212,-37.857696
157,319,1,144.9744689,-37.8076887,144.936777,-37.734769
269,396,3,144.9789509,-37.8448389,144.876973,-37.807507
269,442,2,145.033675,-37.8619388,144.876973,-37.807507
269,525,9,144.9940109,-37.8168201,144.876973,-37.807507
269,306,170,144.88738,-37.792388,144.876973,-37.807507
269,815,2,144.9515533,-37.7871148,144.876973,-37.807507
269,160,1,144.9562153,-37.7999274,144.876973,-37.807507
269,133,8,144.956057,-37.799269,144.876973,-37.807507
269,188,17,144.947596,-37.778987,144.876973,-37.807507
269,319,3,144.9744689,-37.8076887,144.876973,-37.807507
269,758,12,144.815846115986,-37.7594624,144.876973,-37.807507
269,779,4,144.976646,-37.8086576,144.876973,-37.807507
269,72,1,144.895122,-37.800533,144.876973,-37.807507
269,950,2,144.698951,-37.885669,144.876973,-37.807507
269,909,10,144.885874223357,-37.79319115,144.876973,-37.807507
269,147,1,144.89156,-37.862395,144.876973,-37.807507
568,540,3,142.2092377,-36.7118674,142.024446879836,-36.4498139
998,895,1,145.528977433993,-37.64673455,145.528198,-37.645208
998,661,2,145.2281658,-37.8486344,145.528198,-37.645208
998,321,14,145.24932,-37.808333,145.528198,-37.645208
998,319,1,144.9744689,-37.8076887,145.528198,-37.645208
23,472,2,146.919771387,-36.084404228,146.30985,-36.338071
23,297,31,146.313804133264,-36.35411275,146.30985,-36.338071
644,471,47,145.0585637,-37.7555989,145.125321,-37.67715
644,82,1,145.045488,-37.755479,145.125321,-37.67715
644,782,2,145.119799,-37.813761,145.125321,-37.67715
644,241,1,144.9587474,-37.7546374,145.125321,-37.67715
644,731,1,145.061589,-37.691614,145.125321,-37.67715
644,802,1,145.243516,-37.811248,145.125321,-37.67715
644,319,1,144.9744689,-37.8076887,145.125321,-37.67715
644,811,6,145.0149132,-37.6525206,145.125321,-37.67715
950,782,1,145.119799,-37.813761,145.266015110098,-37.8334295
950,321,1,145.24932,-37.808333,145.266015110098,-37.8334295
692,919,2,144.222389,-37.599578,144.222389,-37.599578
692,870,6,143.832191461499,-37.54090795,144.222389,-37.599578
692,285,126,143.8476414,-37.5597424,144.222389,-37.599578
692,306,14,144.88738,-37.792388,144.222389,-37.599578
692,188,1,144.947596,-37.778987,144.222389,-37.599578
692,286,45,143.846182217642,-37.55761185,144.222389,-37.599578
692,758,2,144.815846115986,-37.7594624,144.222389,-37.599578
692,900,2,144.9494607,-37.7932412,144.222389,-37.599578
692,779,2,144.976646,-37.8086576,144.222389,-37.599578
692,950,1,144.698951,-37.885669,144.222389,-37.599578
853,396,2,144.9789509,-37.8448389,145.1738309,-37.9676778
853,782,1,145.119799,-37.813761,145.1738309,-37.9676778
853,278,1,145.013082,-37.897105,145.1738309,-37.9676778
853,894,8,145.346076,-38.042334,145.1738309,-37.9676778
853,742,208,145.220576,-37.977337,145.1738309,-37.9676778
853,466,1,145.1338638,-38.1536671,145.1738309,-37.9676778
853,229,63,145.1223061,-37.9200807,145.1738309,-37.9676778
853,661,3,145.2281658,-37.8486344,145.1738309,-37.9676778
853,506,1,145.062994,-37.921492,145.1738309,-37.9676778
853,391,1,145.212101,-37.93859,145.1738309,-37.9676778
853,187,1,145.1338638,-38.1536671,145.1738309,-37.9676778
853,746,7,145.192029603238,-37.9663045,145.1738309,-37.9676778
853,32,1,145.345522,-38.034203,145.1738309,-37.9676778
96,396,20,144.9789509,-37.8448389,145.016188,-37.838167
96,782,1,145.119799,-37.813761,145.016188,-37.838167
96,442,58,145.033675,-37.8619388,145.016188,-37.838167
96,101,1,144.984064902876,-37.811073,145.016188,-37.838167
96,525,9,144.9940109,-37.8168201,145.016188,-37.838167
96,188,1,144.947596,-37.778987,145.016188,-37.838167
96,319,2,144.9744689,-37.8076887,145.016188,-37.838167
725,396,3,144.9789509,-37.8448389,145.15301,-37.751732
725,471,189,145.0585637,-37.7555989,145.15301,-37.751732
725,82,2,145.045488,-37.755479,145.15301,-37.751732
725,782,272,145.119799,-37.813761,145.15301,-37.751732
725,442,3,145.033675,-37.8619388,145.15301,-37.751732
725,441,2,145.119557,-37.814554,145.15301,-37.751732
725,525,19,144.9940109,-37.8168201,145.15301,-37.751732
725,661,15,145.2281658,-37.8486344,145.15301,-37.751732
725,321,5,145.24932,-37.808333,145.15301,-37.751732
725,110,1,145.194748218057,-37.81030805,145.15301,-37.751732
725,188,2,144.947596,-37.778987,145.15301,-37.751732
725,319,2,144.9744689,-37.8076887,145.15301,-37.751732
725,780,1,145.268859054061,-37.8555688,145.15301,-37.751732
725,556,2,145.060913351489,-37.754818,145.15301,-37.751732
895,396,16,144.9789509,-37.8448389,144.859477,-37.764937
895,782,1,145.119799,-37.813761,144.859477,-37.764937
895,495,1,144.913418,-37.683982,144.859477,-37.764937
895,306,110,144.88738,-37.792388,144.859477,-37.764937
895,241,1,144.9587474,-37.7546374,144.859477,-37.764937
895,415,2,144.558226284917,-37.6874637,144.859477,-37.764937
895,133,21,144.956057,-37.799269,144.859477,-37.764937
895,188,97,144.947596,-37.778987,144.859477,-37.764937
895,319,4,144.9744689,-37.8076887,144.859477,-37.764937
895,830,43,144.735251203,-37.593920356,144.859477,-37.764937
895,758,51,144.815846115986,-37.7594624,144.859477,-37.764937
895,779,2,144.976646,-37.8086576,144.859477,-37.764937
895,909,1,144.885874223357,-37.79319115,144.859477,-37.764937
895,147,2,144.89156,-37.862395,144.859477,-37.764937
59,188,1,144.947596,-37.778987,144.922419,-37.753646
190,471,2,145.0585637,-37.7555989,145.176618,-37.793446
190,782,23,145.119799,-37.813761,145.176618,-37.793446
190,442,1,145.033675,-37.8619388,145.176618,-37.793446
190,525,5,144.9940109,-37.8168201,145.176618,-37.793446
190,661,7,145.2281658,-37.8486344,145.176618,-37.793446
190,321,4,145.24932,-37.808333,145.176618,-37.793446
190,110,1,145.194748218057,-37.81030805,145.176618,-37.793446
190,1000,3,145.164381,-37.853991,145.176618,-37.793446
190,997,1,144.976056240715,-37.80778615,145.176618,-37.793446
650,184,3,144.357557168236,-38.15179795,144.567759,-38.172844
449,374,3,143.556269803699,-35.340599,142.859097,-35.500881
753,396,1,144.9789509,-37.8448389,145.020785,-37.764523
753,471,325,145.0585637,-37.7555989,145.020785,-37.764523
753,82,3,145.045488,-37.755479,145.020785,-37.764523
753,782,4,145.119799,-37.813761,145.020785,-37.764523
753,144,1,144.971707,-37.756482,145.020785,-37.764523
753,525,8,144.9940109,-37.8168201,145.020785,-37.764523
753,321,1,145.24932,-37.808333,145.020785,-37.764523
753,731,1,145.061589,-37.691614,145.020785,-37.764523
753,133,11,144.956057,-37.799269,145.020785,-37.764523
753,188,10,144.947596,-37.778987,145.020785,-37.764523
753,319,131,144.9744689,-37.8076887,145.020785,-37.764523
753,997,3,144.976056240715,-37.80778615,145.020785,-37.764523
753,811,12,145.0149132,-37.6525206,145.020785,-37.764523
753,779,1,144.976646,-37.8086576,145.020785,-37.764523
753,556,1,145.060913351489,-37.754818,145.020785,-37.764523
745,587,2,144.365972,-38.151299,144.337686,-38.196323
745,184,32,144.357557168236,-38.15179795,144.337686,-38.196323
61,396,2,144.9789509,-37.8448389,144.959624,-37.765575
61,471,5,145.0585637,-37.7555989,144.959624,-37.765575
61,495,1,144.913418,-37.683982,144.959624,-37.765575
61,742,1,145.220576,-37.977337,144.959624,-37.765575
61,525,15,144.9940109,-37.8168201,144.959624,-37.765575
61,306,2,144.88738,-37.792388,144.959624,-37.765575
61,241,7,144.9587474,-37.7546374,144.959624,-37.765575
61,133,69,144.956057,-37.799269,144.959624,-37.765575
61,188,114,144.947596,-37.778987,144.959624,-37.765575
61,319,50,144.9744689,-37.8076887,144.959624,-37.765575
61,758,1,144.815846115986,-37.7594624,144.959624,-37.765575
61,811,1,145.0149132,-37.6525206,144.959624,-37.765575
61,779,6,144.976646,-37.8086576,144.959624,-37.765575
61,950,1,144.698951,-37.885669,144.959624,-37.765575
790,396,5,144.9789509,-37.8448389,145.026874,-37.921903
790,442,2,145.033675,-37.8619388,145.026874,-37.921903
790,229,1,145.1223061,-37.9200807,145.026874,-37.921903
542,306,20,144.88738,-37.792388,144.5723145,-37.7024022
542,241,2,144.9587474,-37.7546374,144.5723145,-37.7024022
542,415,63,144.558226284917,-37.6874637,144.5723145,-37.7024022
542,348,1,145.052732378461,-37.8084292,144.5723145,-37.7024022
542,319,2,144.9744689,-37.8076887,144.5723145,-37.7024022
542,758,37,144.815846115986,-37.7594624,144.5723145,-37.7024022
542,950,2,144.698951,-37.885669,144.5723145,-37.7024022
537,742,12,145.220576,-37.977337,145.151092,-37.957017
537,229,17,145.1223061,-37.9200807,145.151092,-37.957017
537,420,2,145.0184922,-37.9613493,145.151092,-37.957017
537,746,1,145.192029603238,-37.9663045,145.151092,-37.957017
629,396,1,144.9789509,-37.8448389,144.77260183546,-37.72486315
629,471,1,145.0585637,-37.7555989,144.77260183546,-37.72486315
629,82,1,145.045488,-37.755479,144.77260183546,-37.72486315
629,525,1,144.9940109,-37.8168201,144.77260183546,-37.72486315
629,306,47,144.88738,-37.792388,144.77260183546,-37.72486315
629,241,3,144.9587474,-37.7546374,144.77260183546,-37.72486315
629,133,6,144.956057,-37.799269,144.77260183546,-37.72486315
629,188,3,144.947596,-37.778987,144.77260183546,-37.72486315
629,319,3,144.9744689,-37.8076887,144.77260183546,-37.72486315
629,208,2,144.9841621,-37.8117913,144.77260183546,-37.72486315
629,997,1,144.976056240715,-37.80778615,144.77260183546,-37.72486315
629,758,214,144.815846115986,-37.7594624,144.77260183546,-37.72486315
629,811,1,145.0149132,-37.6525206,144.77260183546,-37.72486315
629,779,1,144.976646,-37.8086576,144.77260183546,-37.72486315
629,950,1,144.698951,-37.885669,144.77260183546,-37.72486315
64,396,6,144.9789509,-37.8448389,145.027978,-37.902185
64,492,1,145.016733,-37.8823815,145.027978,-37.902185
64,229,2,145.1223061,-37.9200807,145.027978,-37.902185
64,779,1,144.976646,-37.8086576,145.027978,-37.902185
173,740,1,145.1730469,-38.1506663,144.880253,-38.370158000000004
20,442,2,145.033675,-37.8619388,145.136795,-37.883162
20,742,1,145.220576,-37.977337,145.136795,-37.883162
20,229,7,145.1223061,-37.9200807,145.136795,-37.883162
20,160,1,144.9562153,-37.7999274,145.136795,-37.883162
86,752,30,147.08139,-38.10892,146.983428,-37.957842
366,145,1,144.284141,-36.749253,145.408304,-36.406656
366,55,71,145.405657,-36.362111,145.408304,-36.406656
366,188,1,144.947596,-37.778987,145.408304,-36.406656
366,483,4,145.410922367491,-36.35913925,145.408304,-36.406656
366,556,1,145.060913351489,-37.754818,145.408304,-36.406656
152,471,1,145.0585637,-37.7555989,144.773082011699,-37.703094
152,525,1,144.9940109,-37.8168201,144.773082011699,-37.703094
152,306,121,144.88738,-37.792388,144.773082011699,-37.703094
152,241,2,144.9587474,-37.7546374,144.773082011699,-37.703094
152,415,3,144.558226284917,-37.6874637,144.773082011699,-37.703094
152,731,1,145.061589,-37.691614,144.773082011699,-37.703094
152,133,9,144.956057,-37.799269,144.773082011699,-37.703094
152,188,17,144.947596,-37.778987,144.773082011699,-37.703094
152,319,12,144.9744689,-37.8076887,144.773082011699,-37.703094
152,997,1,144.976056240715,-37.80778615,144.773082011699,-37.703094
152,592,1,145.023694359905,-37.80652705,144.773082011699,-37.703094
152,830,1,144.735251203,-37.593920356,144.773082011699,-37.703094
152,758,343,144.815846115986,-37.7594624,144.773082011699,-37.703094
152,811,2,145.0149132,-37.6525206,144.773082011699,-37.703094
152,779,1,144.976646,-37.8086576,144.773082011699,-37.703094
152,950,5,144.698951,-37.885669,144.773082011699,-37.703094
152,909,1,144.885874223357,-37.79319115,144.773082011699,-37.703094
152,147,1,144.89156,-37.862395,144.773082011699,-37.703094
386,396,3,144.9789509,-37.8448389,145.2338182,-37.8710949
386,221,74,145.3151525,-37.9000695,145.2338182,-37.8710949
